"TXNAME"	"GENEID"
"29864"	"ENSDART00000103752"	"ENSDARG00000055552"
"29865"	"ENSDART00000189107"	"ENSDARG00000055552"
"29866"	"ENSDART00000089713"	"ENSDARG00000062222"
"29867"	"ENSDART00000189167"	"ENSDARG00000025902"
"29868"	"ENSDART00000191936"	"ENSDARG00000025902"
"29869"	"ENSDART00000181252"	"ENSDARG00000025902"
"29870"	"ENSDART00000067078"	"ENSDARG00000025902"
"29871"	"ENSDART00000181039"	"ENSDARG00000025902"
"29872"	"ENSDART00000171004"	"ENSDARG00000025902"
"29873"	"ENSDART00000163489"	"ENSDARG00000025902"
"29874"	"ENSDART00000161918"	"ENSDARG00000025902"
"29875"	"ENSDART00000089601"	"ENSDARG00000062171"
"29876"	"ENSDART00000154828"	"ENSDARG00000097736"
"29877"	"ENSDART00000176782"	"ENSDARG00000105865"
"29878"	"ENSDART00000152186"	"ENSDARG00000076075"
"29879"	"ENSDART00000097316"	"ENSDARG00000076075"
"29880"	"ENSDART00000118183"	"ENSDARG00000080181"
"29881"	"ENSDART00000152551"	"ENSDARG00000076075"
"29882"	"ENSDART00000130477"	"ENSDARG00000056995"
"29883"	"ENSDART00000123567"	"ENSDARG00000056995"
"29884"	"ENSDART00000158598"	"ENSDARG00000087186"
"29885"	"ENSDART00000154394"	"ENSDARG00000097733"
"29886"	"ENSDART00000103650"	"ENSDARG00000070542"
"29887"	"ENSDART00000013714"	"ENSDARG00000013477"
"29888"	"ENSDART00000143727"	"ENSDARG00000013477"
"29889"	"ENSDART00000014945"	"ENSDARG00000015990"
"29890"	"ENSDART00000159179"	"ENSDARG00000102967"
"29891"	"ENSDART00000115860"	"ENSDARG00000082495"
"29892"	"ENSDART00000155536"	"ENSDARG00000097510"
"29893"	"ENSDART00000171560"	"ENSDARG00000097510"
"29894"	"ENSDART00000155785"	"ENSDARG00000097510"
"29895"	"ENSDART00000175046"	"ENSDARG00000108767"
"29896"	"ENSDART00000171935"	"ENSDARG00000070513"
"29897"	"ENSDART00000103570"	"ENSDARG00000070513"
"29898"	"ENSDART00000191612"	"ENSDARG00000070513"
"29899"	"ENSDART00000079328"	"ENSDARG00000056805"
"29900"	"ENSDART00000161301"	"ENSDARG00000056805"
"29901"	"ENSDART00000103549"	"ENSDARG00000008034"
"29902"	"ENSDART00000159214"	"ENSDARG00000008034"
"29903"	"ENSDART00000145655"	"ENSDARG00000061916"
"29904"	"ENSDART00000122011"	"ENSDARG00000006601"
"29905"	"ENSDART00000144115"	"ENSDARG00000006601"
"29906"	"ENSDART00000173597"	"ENSDARG00000006601"
"29907"	"ENSDART00000170838"	"ENSDARG00000006601"
"29908"	"ENSDART00000125431"	"ENSDARG00000076451"
"29909"	"ENSDART00000111907"	"ENSDARG00000076451"
"29910"	"ENSDART00000115037"	"ENSDARG00000075774"
"29911"	"ENSDART00000184654"	"ENSDARG00000075774"
"29912"	"ENSDART00000160647"	"ENSDARG00000075774"
"29913"	"ENSDART00000079255"	"ENSDARG00000056720"
"29914"	"ENSDART00000139988"	"ENSDARG00000056720"
"29915"	"ENSDART00000154349"	"ENSDARG00000007494"
"29916"	"ENSDART00000191733"	"ENSDARG00000007494"
"29917"	"ENSDART00000123094"	"ENSDARG00000007494"
"29918"	"ENSDART00000002846"	"ENSDARG00000007494"
"29919"	"ENSDART00000172004"	"ENSDARG00000007494"
"29920"	"ENSDART00000111539"	"ENSDARG00000077826"
"29921"	"ENSDART00000188067"	"ENSDARG00000077826"
"29922"	"ENSDART00000083010"	"ENSDARG00000055620"
"29923"	"ENSDART00000043091"	"ENSDARG00000016551"
"29924"	"ENSDART00000153519"	"ENSDARG00000016551"
"29925"	"ENSDART00000119354"	"ENSDARG00000083954"
"29926"	"ENSDART00000065889"	"ENSDARG00000044827"
"29927"	"ENSDART00000173369"	"ENSDARG00000105448"
"29928"	"ENSDART00000117504"	"ENSDARG00000082942"
"29929"	"ENSDART00000118379"	"ENSDARG00000105504"
"29930"	"ENSDART00000173214"	"ENSDARG00000105504"
"29931"	"ENSDART00000088177"	"ENSDARG00000061656"
"29932"	"ENSDART00000172895"	"ENSDARG00000061656"
"29933"	"ENSDART00000173444"	"ENSDARG00000061656"
"29934"	"ENSDART00000157337"	"ENSDARG00000097455"
"29935"	"ENSDART00000045942"	"ENSDARG00000018691"
"29936"	"ENSDART00000125352"	"ENSDARG00000018691"
"29937"	"ENSDART00000021949"	"ENSDARG00000075021"
"29938"	"ENSDART00000181612"	"ENSDARG00000075021"
"29939"	"ENSDART00000173129"	"ENSDARG00000075021"
"29940"	"ENSDART00000023823"	"ENSDARG00000006775"
"29941"	"ENSDART00000173096"	"ENSDARG00000105319"
"29942"	"ENSDART00000130800"	"ENSDARG00000044820"
"29943"	"ENSDART00000121847"	"ENSDARG00000044820"
"29944"	"ENSDART00000134677"	"ENSDARG00000044820"
"29945"	"ENSDART00000145744"	"ENSDARG00000044820"
"29946"	"ENSDART00000132018"	"ENSDARG00000044820"
"29947"	"ENSDART00000182136"	"ENSDARG00000077215"
"29948"	"ENSDART00000187587"	"ENSDARG00000077215"
"29949"	"ENSDART00000173219"	"ENSDARG00000077215"
"29950"	"ENSDART00000173283"	"ENSDARG00000077215"
"29951"	"ENSDART00000173087"	"ENSDARG00000077215"
"29952"	"ENSDART00000180579"	"ENSDARG00000077215"
"29953"	"ENSDART00000136859"	"ENSDARG00000061737"
"29954"	"ENSDART00000168338"	"ENSDARG00000061737"
"29955"	"ENSDART00000147386"	"ENSDARG00000061737"
"29956"	"ENSDART00000161894"	"ENSDARG00000102602"
"29957"	"ENSDART00000192899"	"ENSDARG00000104418"
"29958"	"ENSDART00000167745"	"ENSDARG00000104418"
"29959"	"ENSDART00000172937"	"ENSDARG00000104418"
"29960"	"ENSDART00000177182"	"ENSDARG00000070467"
"29961"	"ENSDART00000103450"	"ENSDARG00000070467"
"29962"	"ENSDART00000162833"	"ENSDARG00000099916"
"29963"	"ENSDART00000162160"	"ENSDARG00000099916"
"29964"	"ENSDART00000167832"	"ENSDARG00000099916"
"29965"	"ENSDART00000170690"	"ENSDARG00000099916"
"29966"	"ENSDART00000167755"	"ENSDARG00000099916"
"29967"	"ENSDART00000170236"	"ENSDARG00000099916"
"29968"	"ENSDART00000170244"	"ENSDARG00000099916"
"29969"	"ENSDART00000163497"	"ENSDARG00000099916"
"29970"	"ENSDART00000065853"	"ENSDARG00000044803"
"29971"	"ENSDART00000135057"	"ENSDARG00000044803"
"29972"	"ENSDART00000172981"	"ENSDARG00000105322"
"29973"	"ENSDART00000041443"	"ENSDARG00000031049"
"29974"	"ENSDART00000123245"	"ENSDARG00000031049"
"29975"	"ENSDART00000168493"	"ENSDARG00000031049"
"29976"	"ENSDART00000173049"	"ENSDARG00000101211"
"29977"	"ENSDART00000167559"	"ENSDARG00000101211"
"29978"	"ENSDART00000172449"	"ENSDARG00000101211"
"29979"	"ENSDART00000163958"	"ENSDARG00000088630"
"29980"	"ENSDART00000131165"	"ENSDARG00000088630"
"29981"	"ENSDART00000162587"	"ENSDARG00000105083"
"29982"	"ENSDART00000191646"	"ENSDARG00000105083"
"29983"	"ENSDART00000193935"	"ENSDARG00000105083"
"29984"	"ENSDART00000166969"	"ENSDARG00000105083"
"29985"	"ENSDART00000183947"	"ENSDARG00000070437"
"29986"	"ENSDART00000125753"	"ENSDARG00000070437"
"29987"	"ENSDART00000132092"	"ENSDARG00000070437"
"29988"	"ENSDART00000103368"	"ENSDARG00000070437"
"29989"	"ENSDART00000128468"	"ENSDARG00000056541"
"29990"	"ENSDART00000159828"	"ENSDARG00000103556"
"29991"	"ENSDART00000079117"	"ENSDARG00000056601"
"29992"	"ENSDART00000134948"	"ENSDARG00000056601"
"29993"	"ENSDART00000069132"	"ENSDARG00000056615"
"29994"	"ENSDART00000176367"	"ENSDARG00000056615"
"29995"	"ENSDART00000148265"	"ENSDARG00000056615"
"29996"	"ENSDART00000079149"	"ENSDARG00000056618"
"29997"	"ENSDART00000138912"	"ENSDARG00000056624"
"29998"	"ENSDART00000134223"	"ENSDARG00000056624"
"29999"	"ENSDART00000079152"	"ENSDARG00000056624"
"30000"	"ENSDART00000145251"	"ENSDARG00000056638"
"30001"	"ENSDART00000146117"	"ENSDARG00000056638"
"30002"	"ENSDART00000079175"	"ENSDARG00000056650"
"30003"	"ENSDART00000165182"	"ENSDARG00000056650"
"30004"	"ENSDART00000135699"	"ENSDARG00000056650"
"30005"	"ENSDART00000164216"	"ENSDARG00000104131"
"30006"	"ENSDART00000126110"	"ENSDARG00000016918"
"30007"	"ENSDART00000003712"	"ENSDARG00000016918"
"30008"	"ENSDART00000178315"	"ENSDARG00000108889"
"30009"	"ENSDART00000172106"	"ENSDARG00000012949"
"30010"	"ENSDART00000156121"	"ENSDARG00000012949"
"30011"	"ENSDART00000006669"	"ENSDARG00000012949"
"30012"	"ENSDART00000155278"	"ENSDARG00000012949"
"30013"	"ENSDART00000156196"	"ENSDARG00000012949"
"30014"	"ENSDART00000078378"	"ENSDARG00000055966"
"30015"	"ENSDART00000030794"	"ENSDARG00000027131"
"30016"	"ENSDART00000078387"	"ENSDARG00000055976"
"30017"	"ENSDART00000156315"	"ENSDARG00000055976"
"30018"	"ENSDART00000154610"	"ENSDARG00000055976"
"30019"	"ENSDART00000101667"	"ENSDARG00000087742"
"30020"	"ENSDART00000179930"	"ENSDARG00000087742"
"30021"	"ENSDART00000155877"	"ENSDARG00000087742"
"30022"	"ENSDART00000089803"	"ENSDARG00000013422"
"30023"	"ENSDART00000172244"	"ENSDARG00000013422"
"30024"	"ENSDART00000046800"	"ENSDARG00000013422"
"30025"	"ENSDART00000177984"	"ENSDARG00000013422"
"30026"	"ENSDART00000191019"	"ENSDARG00000043442"
"30027"	"ENSDART00000103265"	"ENSDARG00000070401"
"30028"	"ENSDART00000140516"	"ENSDARG00000043442"
"30029"	"ENSDART00000127355"	"ENSDARG00000086881"
"30030"	"ENSDART00000172781"	"ENSDARG00000105349"
"30031"	"ENSDART00000171520"	"ENSDARG00000098881"
"30032"	"ENSDART00000171211"	"ENSDARG00000098881"
"30033"	"ENSDART00000170700"	"ENSDARG00000078238"
"30034"	"ENSDART00000109698"	"ENSDARG00000078238"
"30035"	"ENSDART00000004780"	"ENSDARG00000001897"
"30036"	"ENSDART00000141062"	"ENSDARG00000001897"
"30037"	"ENSDART00000186335"	"ENSDARG00000113841"
"30038"	"ENSDART00000155469"	"ENSDARG00000096934"
"30039"	"ENSDART00000155592"	"ENSDARG00000027041"
"30040"	"ENSDART00000171761"	"ENSDARG00000102124"
"30041"	"ENSDART00000194999"	"ENSDARG00000117268"
"30042"	"ENSDART00000194307"	"ENSDARG00000117268"
"30043"	"ENSDART00000179271"	"ENSDARG00000108486"
"30044"	"ENSDART00000179756"	"ENSDARG00000026985"
"30045"	"ENSDART00000033980"	"ENSDARG00000026985"
"30046"	"ENSDART00000165370"	"ENSDARG00000079188"
"30047"	"ENSDART00000172633"	"ENSDARG00000101271"
"30048"	"ENSDART00000163295"	"ENSDARG00000101271"
"30049"	"ENSDART00000171439"	"ENSDARG00000101271"
"30050"	"ENSDART00000078202"	"ENSDARG00000030687"
"30051"	"ENSDART00000181203"	"ENSDARG00000030687"
"30052"	"ENSDART00000087597"	"ENSDARG00000061436"
"30053"	"ENSDART00000182688"	"ENSDARG00000113099"
"30054"	"ENSDART00000110608"	"ENSDARG00000074908"
"30055"	"ENSDART00000028301"	"ENSDARG00000023176"
"30056"	"ENSDART00000138579"	"ENSDARG00000023176"
"30057"	"ENSDART00000173216"	"ENSDARG00000076622"
"30058"	"ENSDART00000173275"	"ENSDARG00000076622"
"30059"	"ENSDART00000173039"	"ENSDARG00000076622"
"30060"	"ENSDART00000172978"	"ENSDARG00000076622"
"30061"	"ENSDART00000181571"	"ENSDARG00000076622"
"30062"	"ENSDART00000098472"	"ENSDARG00000068193"
"30063"	"ENSDART00000162150"	"ENSDARG00000015352"
"30064"	"ENSDART00000166802"	"ENSDARG00000015352"
"30065"	"ENSDART00000160307"	"ENSDARG00000015352"
"30066"	"ENSDART00000172944"	"ENSDARG00000105480"
"30067"	"ENSDART00000118591"	"ENSDARG00000080044"
"30068"	"ENSDART00000129029"	"ENSDARG00000088799"
"30069"	"ENSDART00000189604"	"ENSDARG00000088799"
"30070"	"ENSDART00000172386"	"ENSDARG00000100488"
"30071"	"ENSDART00000158616"	"ENSDARG00000075456"
"30072"	"ENSDART00000188223"	"ENSDARG00000075456"
"30073"	"ENSDART00000114004"	"ENSDARG00000075456"
"30074"	"ENSDART00000184367"	"ENSDARG00000055540"
"30075"	"ENSDART00000077883"	"ENSDARG00000055540"
"30076"	"ENSDART00000133302"	"ENSDARG00000055540"
"30077"	"ENSDART00000192433"	"ENSDARG00000111612"
"30078"	"ENSDART00000162066"	"ENSDARG00000100115"
"30079"	"ENSDART00000161471"	"ENSDARG00000100115"
"30080"	"ENSDART00000039847"	"ENSDARG00000033376"
"30081"	"ENSDART00000135725"	"ENSDARG00000033376"
"30082"	"ENSDART00000192896"	"ENSDARG00000011262"
"30083"	"ENSDART00000017393"	"ENSDARG00000011262"
"30084"	"ENSDART00000118529"	"ENSDARG00000080299"
"30085"	"ENSDART00000183609"	"ENSDARG00000055373"
"30086"	"ENSDART00000188513"	"ENSDARG00000055373"
"30087"	"ENSDART00000031441"	"ENSDARG00000055373"
"30088"	"ENSDART00000194686"	"ENSDARG00000117750"
"30089"	"ENSDART00000194823"	"ENSDARG00000117750"
"30090"	"ENSDART00000103076"	"ENSDARG00000070318"
"30091"	"ENSDART00000026017"	"ENSDARG00000004060"
"30092"	"ENSDART00000031993"	"ENSDARG00000074149"
"30093"	"ENSDART00000188805"	"ENSDARG00000074149"
"30094"	"ENSDART00000190330"	"ENSDARG00000074149"
"30095"	"ENSDART00000167472"	"ENSDARG00000074149"
"30096"	"ENSDART00000189959"	"ENSDARG00000074149"
"30097"	"ENSDART00000191211"	"ENSDARG00000074149"
"30098"	"ENSDART00000191662"	"ENSDARG00000074149"
"30099"	"ENSDART00000191780"	"ENSDARG00000074149"
"30100"	"ENSDART00000179911"	"ENSDARG00000074149"
"30101"	"ENSDART00000192622"	"ENSDARG00000074149"
"30102"	"ENSDART00000186219"	"ENSDARG00000074149"
"30103"	"ENSDART00000112684"	"ENSDARG00000074836"
"30104"	"ENSDART00000184229"	"ENSDARG00000041974"
"30105"	"ENSDART00000124935"	"ENSDARG00000041974"
"30106"	"ENSDART00000061520"	"ENSDARG00000041974"
"30107"	"ENSDART00000025033"	"ENSDARG00000018146"
"30108"	"ENSDART00000138609"	"ENSDARG00000018146"
"30109"	"ENSDART00000189782"	"ENSDARG00000041991"
"30110"	"ENSDART00000135888"	"ENSDARG00000041991"
"30111"	"ENSDART00000125616"	"ENSDARG00000042004"
"30112"	"ENSDART00000140397"	"ENSDARG00000042004"
"30113"	"ENSDART00000103064"	"ENSDARG00000042004"
"30114"	"ENSDART00000122531"	"ENSDARG00000042004"
"30115"	"ENSDART00000159752"	"ENSDARG00000029402"
"30116"	"ENSDART00000146093"	"ENSDARG00000029402"
"30117"	"ENSDART00000134481"	"ENSDARG00000029402"
"30118"	"ENSDART00000020655"	"ENSDARG00000003526"
"30119"	"ENSDART00000141477"	"ENSDARG00000003526"
"30120"	"ENSDART00000146495"	"ENSDARG00000003526"
"30121"	"ENSDART00000128889"	"ENSDARG00000091762"
"30122"	"ENSDART00000179025"	"ENSDARG00000091762"
"30123"	"ENSDART00000123591"	"ENSDARG00000090301"
"30124"	"ENSDART00000165203"	"ENSDARG00000090301"
"30125"	"ENSDART00000170678"	"ENSDARG00000090301"
"30126"	"ENSDART00000156166"	"ENSDARG00000096865"
"30127"	"ENSDART00000195002"	"ENSDARG00000117340"
"30128"	"ENSDART00000194700"	"ENSDARG00000117340"
"30129"	"ENSDART00000002055"	"ENSDARG00000078760"
"30130"	"ENSDART00000163210"	"ENSDARG00000078760"
"30131"	"ENSDART00000168528"	"ENSDARG00000102773"
"30132"	"ENSDART00000168288"	"ENSDARG00000102773"
"30133"	"ENSDART00000173002"	"ENSDARG00000105511"
"30134"	"ENSDART00000172997"	"ENSDARG00000105511"
"30135"	"ENSDART00000172782"	"ENSDARG00000105511"
"30136"	"ENSDART00000172797"	"ENSDARG00000105339"
"30137"	"ENSDART00000172074"	"ENSDARG00000103663"
"30138"	"ENSDART00000173033"	"ENSDARG00000105463"
"30139"	"ENSDART00000187678"	"ENSDARG00000115455"
"30140"	"ENSDART00000159184"	"ENSDARG00000105178"
"30141"	"ENSDART00000166468"	"ENSDARG00000105178"
"30142"	"ENSDART00000160911"	"ENSDARG00000105178"
"30143"	"ENSDART00000109753"	"ENSDARG00000079161"
"30144"	"ENSDART00000127184"	"ENSDARG00000079161"
"30145"	"ENSDART00000172989"	"ENSDARG00000079161"
"30146"	"ENSDART00000153784"	"ENSDARG00000096876"
"30147"	"ENSDART00000102898"	"ENSDARG00000070229"
"30148"	"ENSDART00000185340"	"ENSDARG00000070229"
"30149"	"ENSDART00000161564"	"ENSDARG00000070229"
"30150"	"ENSDART00000177280"	"ENSDARG00000008542"
"30151"	"ENSDART00000023388"	"ENSDARG00000008542"
"30152"	"ENSDART00000142734"	"ENSDARG00000008542"
"30153"	"ENSDART00000102868"	"ENSDARG00000070213"
"30154"	"ENSDART00000102870"	"ENSDARG00000070214"
"30155"	"ENSDART00000192096"	"ENSDARG00000070214"
"30156"	"ENSDART00000086516"	"ENSDARG00000061000"
"30157"	"ENSDART00000173314"	"ENSDARG00000105454"
"30158"	"ENSDART00000184033"	"ENSDARG00000061000"
"30159"	"ENSDART00000115765"	"ENSDARG00000080100"
"30160"	"ENSDART00000102850"	"ENSDARG00000077092"
"30161"	"ENSDART00000172351"	"ENSDARG00000077092"
"30162"	"ENSDART00000065613"	"ENSDARG00000077092"
"30163"	"ENSDART00000123381"	"ENSDARG00000090914"
"30164"	"ENSDART00000162305"	"ENSDARG00000090914"
"30165"	"ENSDART00000113894"	"ENSDARG00000075975"
"30166"	"ENSDART00000102858"	"ENSDARG00000078473"
"30167"	"ENSDART00000141515"	"ENSDARG00000095098"
"30168"	"ENSDART00000143105"	"ENSDARG00000079459"
"30169"	"ENSDART00000141229"	"ENSDARG00000093703"
"30170"	"ENSDART00000133077"	"ENSDARG00000095576"
"30171"	"ENSDART00000146277"	"ENSDARG00000095775"
"30172"	"ENSDART00000141352"	"ENSDARG00000095680"
"30173"	"ENSDART00000065461"	"ENSDARG00000044569"
"30174"	"ENSDART00000102827"	"ENSDARG00000071212"
"30175"	"ENSDART00000192479"	"ENSDARG00000114339"
"30176"	"ENSDART00000113185"	"ENSDARG00000078805"
"30177"	"ENSDART00000156526"	"ENSDARG00000078805"
"30178"	"ENSDART00000105133"	"ENSDARG00000071208"
"30179"	"ENSDART00000166789"	"ENSDARG00000104784"
"30180"	"ENSDART00000021916"	"ENSDARG00000017340"
"30181"	"ENSDART00000161083"	"ENSDARG00000090728"
"30182"	"ENSDART00000165781"	"ENSDARG00000089489"
"30183"	"ENSDART00000052918"	"ENSDARG00000036428"
"30184"	"ENSDART00000186510"	"ENSDARG00000036428"
"30185"	"ENSDART00000187329"	"ENSDARG00000036428"
"30186"	"ENSDART00000086287"	"ENSDARG00000060900"
"30187"	"ENSDART00000175984"	"ENSDARG00000107379"
"30188"	"ENSDART00000139009"	"ENSDARG00000095536"
"30189"	"ENSDART00000086296"	"ENSDARG00000060901"
"30190"	"ENSDART00000128442"	"ENSDARG00000070165"
"30191"	"ENSDART00000165394"	"ENSDARG00000102160"
"30192"	"ENSDART00000172819"	"ENSDARG00000088346"
"30193"	"ENSDART00000147264"	"ENSDARG00000029795"
"30194"	"ENSDART00000173276"	"ENSDARG00000029795"
"30195"	"ENSDART00000139061"	"ENSDARG00000029795"
"30196"	"ENSDART00000173217"	"ENSDARG00000029795"
"30197"	"ENSDART00000110622"	"ENSDARG00000076532"
"30198"	"ENSDART00000166372"	"ENSDARG00000076532"
"30199"	"ENSDART00000159713"	"ENSDARG00000076532"
"30200"	"ENSDART00000165163"	"ENSDARG00000076532"
"30201"	"ENSDART00000173071"	"ENSDARG00000076532"
"30202"	"ENSDART00000023745"	"ENSDARG00000015010"
"30203"	"ENSDART00000173399"	"ENSDARG00000006341"
"30204"	"ENSDART00000021369"	"ENSDARG00000006341"
"30205"	"ENSDART00000173400"	"ENSDARG00000105402"
"30206"	"ENSDART00000172917"	"ENSDARG00000105488"
"30207"	"ENSDART00000172973"	"ENSDARG00000105501"
"30208"	"ENSDART00000166999"	"ENSDARG00000099306"
"30209"	"ENSDART00000173086"	"ENSDARG00000099306"
"30210"	"ENSDART00000162944"	"ENSDARG00000102696"
"30211"	"ENSDART00000173268"	"ENSDARG00000102696"
"30212"	"ENSDART00000194925"	"ENSDARG00000117669"
"30213"	"ENSDART00000163609"	"ENSDARG00000098972"
"30214"	"ENSDART00000192895"	"ENSDARG00000098972"
"30215"	"ENSDART00000178941"	"ENSDARG00000108098"
"30216"	"ENSDART00000109204"	"ENSDARG00000074808"
"30217"	"ENSDART00000191066"	"ENSDARG00000112739"
"30218"	"ENSDART00000002556"	"ENSDARG00000007130"
"30219"	"ENSDART00000055709"	"ENSDARG00000038205"
"30220"	"ENSDART00000055706"	"ENSDARG00000054560"
"30221"	"ENSDART00000173312"	"ENSDARG00000060756"
"30222"	"ENSDART00000164635"	"ENSDARG00000099903"
"30223"	"ENSDART00000187115"	"ENSDARG00000112527"
"30224"	"ENSDART00000164423"	"ENSDARG00000098374"
"30225"	"ENSDART00000160704"	"ENSDARG00000054458"
"30226"	"ENSDART00000169853"	"ENSDARG00000054458"
"30227"	"ENSDART00000191086"	"ENSDARG00000054458"
"30228"	"ENSDART00000076650"	"ENSDARG00000054458"
"30229"	"ENSDART00000104444"	"ENSDARG00000054458"
"30230"	"ENSDART00000165903"	"ENSDARG00000054458"
"30231"	"ENSDART00000160661"	"ENSDARG00000054458"
"30232"	"ENSDART00000165531"	"ENSDARG00000054458"
"30233"	"ENSDART00000165624"	"ENSDARG00000054458"
"30234"	"ENSDART00000166624"	"ENSDARG00000100339"
"30235"	"ENSDART00000067608"	"ENSDARG00000030964"
"30236"	"ENSDART00000130573"	"ENSDARG00000091509"
"30237"	"ENSDART00000169776"	"ENSDARG00000102568"
"30238"	"ENSDART00000183584"	"ENSDARG00000113503"
"30239"	"ENSDART00000130640"	"ENSDARG00000087099"
"30240"	"ENSDART00000186025"	"ENSDARG00000087099"
"30241"	"ENSDART00000185255"	"ENSDARG00000110517"
"30242"	"ENSDART00000183736"	"ENSDARG00000116047"
"30243"	"ENSDART00000052912"	"ENSDARG00000036424"
"30244"	"ENSDART00000181160"	"ENSDARG00000102755"
"30245"	"ENSDART00000192064"	"ENSDARG00000102755"
"30246"	"ENSDART00000172477"	"ENSDARG00000102755"
"30247"	"ENSDART00000181513"	"ENSDARG00000102755"
"30248"	"ENSDART00000125368"	"ENSDARG00000086271"
"30249"	"ENSDART00000164700"	"ENSDARG00000102883"
"30250"	"ENSDART00000173089"	"ENSDARG00000105428"
"30251"	"ENSDART00000172929"	"ENSDARG00000102883"
"30252"	"ENSDART00000173213"	"ENSDARG00000105456"
"30253"	"ENSDART00000179561"	"ENSDARG00000106631"
"30254"	"ENSDART00000164522"	"ENSDARG00000103892"
"30255"	"ENSDART00000171910"	"ENSDARG00000104358"
"30256"	"ENSDART00000186333"	"ENSDARG00000115906"
"30257"	"ENSDART00000194920"	"ENSDARG00000117425"
"30258"	"ENSDART00000194117"	"ENSDARG00000117425"
"30259"	"ENSDART00000194187"	"ENSDARG00000117425"
"30260"	"ENSDART00000188971"	"ENSDARG00000115531"
"30261"	"ENSDART00000047126"	"ENSDARG00000035808"
"30262"	"ENSDART00000111271"	"ENSDARG00000076371"
"30263"	"ENSDART00000182954"	"ENSDARG00000076371"
"30264"	"ENSDART00000181342"	"ENSDARG00000076371"
"30265"	"ENSDART00000099016"	"ENSDARG00000068453"
"30266"	"ENSDART00000179697"	"ENSDARG00000068453"
"30267"	"ENSDART00000182066"	"ENSDARG00000068453"
"30268"	"ENSDART00000173443"	"ENSDARG00000105442"
"30269"	"ENSDART00000172919"	"ENSDARG00000105442"
"30270"	"ENSDART00000162886"	"ENSDARG00000104853"
"30271"	"ENSDART00000166674"	"ENSDARG00000079219"
"30272"	"ENSDART00000188016"	"ENSDARG00000079219"
"30273"	"ENSDART00000186613"	"ENSDARG00000079219"
"30274"	"ENSDART00000113222"	"ENSDARG00000079219"
"30275"	"ENSDART00000172828"	"ENSDARG00000079219"
"30276"	"ENSDART00000173066"	"ENSDARG00000105317"
"30277"	"ENSDART00000189976"	"ENSDARG00000105317"
"30278"	"ENSDART00000099568"	"ENSDARG00000077608"
"30279"	"ENSDART00000173188"	"ENSDARG00000077608"
"30280"	"ENSDART00000160639"	"ENSDARG00000099921"
